account_id,balance,credit_card,avg_spend,loan_status,hasInsurance,Dormant
1465,34070.8,-1,970.88,-1,0,0
1420,42305.1,-1,1436.13,-1,0,0
1620,43040.4,-1,1648.24,-1,0,0
4121,17526.4,-1,2896.97,-1,0,0
754,22084.9,-1,1486.87,-1,0,0
3045,17126.2,-1,1683.25,-1,0,0
3453,58506.0,-1,7076.06,-1,0,0
1696,23803.0,-1,975.71,-1,0,0
2139,43241.1,-1,5062.33,-1,1,0
1793,50708.5,-1,3390.44,-1,0,0
3725,80798.8,classic,4651.69,-1,0,0
896,15241.8,-1,3189.93,-1,0,0
3252,30004.4,-1,552.86,-1,1,0
808,29996.7,-1,4296.76,D,0,0
3601,40748.7,-1,1558.73,-1,0,0
131,36355.1,-1,3768.09,-1,0,0
3124,42533.6,classic,2775.31,-1,1,0
7618,13294.5,-1,6869.21,-1,0,0
807,31334.6,junior,6409.54,-1,0,0
3847,67735.6,classic,3732.9,-1,1,0
223,24979.7,junior,4867.38,-1,0,0
2328,65133.1,gold,1562.14,-1,0,0
1519,75864.1,gold,5654.75,-1,0,0
10019,21665.5,-1,8037.31,C,0,0
458,62964.2,-1,4713.21,-1,0,0
120,25835.8,-1,7083.62,-1,0,0
1846,25586.1,-1,1082.06,-1,0,0
2096,48170.9,-1,3549.97,-1,0,0
2297,21001.7,-1,1136.9,-1,1,0
7184,52849.7,-1,3506.32,A,1,0
2781,58159.7,-1,2750.73,-1,0,0
1031,52733.0,-1,3267.87,-1,1,0
3810,52809.0,-1,1838.28,-1,0,0
1151,97894.3,classic,6146.17,-1,0,0
1728,43940.7,-1,3036.55,-1,0,0
9235,75087.8,classic,4221.75,C,0,0
3363,23387.6,-1,1488.43,-1,0,0
3436,28175.6,-1,1183.07,-1,0,0
2533,48416.1,-1,2511.52,-1,0,0
99,2321.8,-1,7821.06,-1,0,0
638,26274.4,-1,3718.15,-1,1,0
2292,19772.5,-1,761.87,-1,1,0
1725,27281.1,-1,14379.69,-1,0,0
3410,50725.3,-1,2807.26,-1,1,0
1597,31873.0,-1,1769.36,-1,0,0
2041,57914.0,classic,2061.37,-1,0,0
5742,26154.3,-1,7826.22,C,0,0
4415,46492.6,-1,3533.64,A,1,0
4330,77523.0,-1,7790.13,-1,0,0
3458,25062.3,-1,1034.34,-1,0,0
3330,49978.5,-1,12165.57,-1,0,0
6649,59578.6,classic,8814.13,C,0,0
3779,59153.3,-1,2193.71,-1,1,0
1103,31272.8,-1,9059.61,-1,0,0
731,17135.7,-1,1489.93,-1,0,0
2307,22917.1,-1,1379.05,-1,0,0
3474,20398.2,-1,632.15,-1,1,0
625,79512.4,-1,13430.5,-1,0,0
1075,53651.8,-1,2079.51,-1,0,0
2281,29662.4,-1,4224.09,-1,0,0
3895,29318.8,-1,3256.9,-1,0,0
5263,66574.0,-1,2966.94,C,0,0
5794,67017.6,-1,6405.19,C,0,0
1220,65180.0,classic,1533.67,-1,0,0
1568,61217.9,classic,2560.63,-1,1,0
1344,25510.8,-1,14639.29,-1,0,0
8547,31294.5,classic,9157.14,C,0,0
1135,46903.4,-1,1278.48,-1,0,0
4263,39668.1,-1,4408.93,-1,0,0
3532,25056.5,-1,4519.52,-1,0,0
1251,101905.9,-1,6751.68,-1,0,0
1936,23953.3,-1,973.62,-1,0,0
2244,21397.0,-1,1857.45,-1,0,0
2310,62810.6,classic,2610.37,-1,0,0
1994,31338.0,classic,5360.07,-1,1,0
720,14918.1,-1,2325.53,-1,0,0
1472,29671.0,-1,2448.87,-1,0,0
2144,11554.2,-1,9115.61,-1,0,0
953,26298.0,-1,867.11,-1,0,0
4081,7056.3,-1,4183.71,B,0,0
10018,28282.6,-1,4369.68,-1,0,0
2553,41458.3,-1,5414.24,-1,0,0
2520,20850.8,-1,1329.03,-1,0,0
1252,62610.7,-1,6088.24,C,0,0
3357,37321.0,-1,1921.51,-1,0,0
6985,64959.0,-1,10165.73,C,0,0
2957,56778.7,-1,5842.22,-1,0,0
4948,62313.3,-1,6486.24,C,0,0
1803,74828.9,classic,913.43,-1,0,0
2577,23525.2,-1,1903.51,-1,0,0
1009,89742.5,classic,10808.13,-1,0,0
2265,48878.3,-1,12148.95,-1,0,0
675,66956.4,classic,2933.11,C,0,0
5033,41097.4,-1,1380.19,A,1,0
1971,50816.7,-1,3130.48,-1,0,0
2830,34597.8,-1,3275.94,-1,0,0
1927,23959.7,-1,1085.17,-1,0,0
5118,31797.9,-1,1778.68,C,0,0
3203,13025.0,-1,1073.94,-1,0,0
3270,65717.5,classic,6130.52,-1,0,0
1520,40428.3,-1,1573.68,-1,0,0
4681,54270.4,-1,4123.03,C,0,0
3902,18894.0,-1,2613.99,-1,0,0
8327,29682.9,junior,6176.89,C,0,0
1203,90816.7,gold,3165.23,-1,1,0
2608,27686.7,-1,2672.78,-1,0,0
2206,56831.2,-1,2760.74,-1,0,0
3216,28668.2,classic,8207.79,-1,0,0
1122,13206.3,-1,4079.52,-1,0,0
786,66240.6,-1,3761.27,-1,0,0
3631,53389.4,classic,1745.41,-1,0,0
2514,82336.1,classic,4296.98,-1,0,0
75,25295.4,-1,3987.18,-1,0,0
3679,43773.1,-1,4276.81,C,0,0
2562,21339.8,-1,1047.17,-1,0,0
2280,64983.8,-1,5028.99,-1,0,0
3896,68701.4,-1,7594.07,-1,0,0
11138,56023.0,classic,13753.71,A,0,0
5213,88780.5,classic,10349.81,D,0,0
531,33664.9,-1,919.68,-1,0,0
6856,29354.1,-1,3797.34,C,1,0
5024,6470.6,-1,3753.83,-1,0,0
560,29596.5,-1,3102.18,-1,0,0
11382,81674.7,-1,9045.57,-1,0,0
2855,50719.5,-1,1287.01,-1,0,0
2858,43839.7,-1,2563.22,-1,0,0
3763,29118.3,-1,2603.77,-1,0,0
995,28272.1,-1,800.43,-1,0,0
3315,101628.1,classic,4520.11,-1,0,0
3582,17549.8,-1,918.37,-1,0,0
420,78698.2,-1,3427.84,-1,0,0
937,31141.1,-1,1276.08,-1,0,0
4258,19327.5,classic,12363.08,-1,0,0
5066,59671.2,-1,4415.56,B,1,0
2236,-1438.6,-1,6331.17,D,0,0
3995,60773.6,-1,1892.15,-1,1,0
894,15964.9,-1,2274.03,-1,0,0
418,33474.0,junior,6109.15,-1,0,0
3254,16581.2,-1,2705.31,-1,0,0
32,89719.6,-1,6577.66,-1,0,0
213,36591.6,classic,6674.1,-1,0,0
2833,21349.2,-1,1667.09,-1,0,0
3553,38587.5,-1,6721.17,-1,0,0
9052,27755.0,-1,9395.62,D,0,0
3139,15250.2,-1,7898.16,-1,0,0
1562,19089.7,-1,993.46,-1,0,0
1961,23052.6,-1,1678.38,-1,0,0
353,70291.0,-1,1439.84,-1,0,0
1640,59090.9,-1,5877.72,-1,0,0
6872,52897.5,classic,5016.79,-1,0,0
532,74357.9,-1,17279.0,-1,0,0
674,17011.5,-1,1474.23,-1,0,0
10365,55275.4,-1,5934.52,D,1,0
430,64436.8,-1,1176.92,-1,0,0
429,66379.0,-1,4886.32,-1,0,0
3269,74964.5,classic,11156.69,-1,0,0
1810,24099.4,-1,5185.01,-1,0,0
665,86745.2,classic,2674.27,-1,0,0
3855,22703.1,-1,4258.1,-1,1,0
3866,34688.6,classic,5885.75,-1,0,0
3914,98487.5,-1,5980.97,-1,0,0
3807,56129.6,junior,5639.52,-1,0,0
3925,28263.2,-1,8162.49,-1,0,0
219,47647.0,junior,4115.52,-1,0,0
3552,73385.9,-1,2518.21,-1,1,0
7957,68381.8,classic,7627.95,A,0,0
1149,27020.4,junior,4440.06,-1,0,0
1423,14339.1,-1,1643.18,-1,0,0
2853,77446.4,-1,1363.63,-1,0,0
803,12798.7,-1,11486.91,-1,0,0
2456,43892.1,-1,5771.39,C,0,0
619,38376.1,-1,6466.79,-1,0,0
301,22140.3,-1,956.53,-1,0,0
372,40829.1,-1,5533.42,-1,0,0
3492,40546.5,-1,4966.85,-1,0,0
6463,115620.3,-1,10111.29,-1,0,0
3628,60822.4,classic,2969.07,-1,1,0
2358,22201.4,-1,3598.22,-1,0,0
1613,34210.4,-1,2192.08,-1,0,0
2866,36677.1,-1,5122.01,-1,0,0
3010,81055.4,junior,2698.85,-1,0,0
3368,93445.1,-1,2997.1,-1,1,0
5125,-13432.8,-1,8507.89,-1,0,0
994,45745.6,-1,3067.64,-1,0,0
1674,47111.1,-1,2652.9,-1,0,0
3234,14020.2,-1,1680.7,-1,0,0
1452,102868.2,-1,7215.2,-1,0,0
9377,43207.3,classic,6437.77,C,0,0
3758,41743.8,classic,2626.19,-1,0,0
138,21200.0,-1,1822.22,-1,0,0
1376,23256.7,-1,1523.49,-1,0,0
3770,75539.9,classic,5643.76,-1,0,0
11271,19682.5,-1,2424.72,C,1,0
2353,75056.0,-1,3734.55,-1,0,0
1335,47778.5,classic,3835.62,-1,0,0
2119,53489.6,-1,3114.42,-1,0,0
8,72617.2,-1,4824.38,-1,0,0
1704,18973.4,-1,2100.34,-1,0,0
1660,106915.1,classic,11277.49,-1,0,0
5429,-17226.7,-1,4413.64,-1,0,0
3440,81447.9,-1,2943.4,-1,1,0
2148,22557.4,-1,968.91,-1,0,0
676,42481.1,-1,2002.36,-1,0,0
2731,68215.3,classic,6697.33,-1,0,0
80,27350.0,-1,1071.03,-1,0,0
3417,21158.2,-1,2646.98,-1,0,0
169,67185.0,-1,3857.39,-1,0,0
4047,65657.3,-1,8247.98,-1,0,0
7487,34780.8,classic,8658.17,-1,0,0
992,25763.2,-1,2042.52,-1,1,0
331,15478.1,-1,2045.97,-1,0,0
2835,16815.6,-1,2112.76,-1,0,0
3677,14908.7,-1,1133.26,-1,0,0
2565,14543.4,-1,2968.08,-1,0,0
4190,22073.7,-1,2600.42,C,1,0
3317,16904.4,-1,1075.78,-1,0,0
1690,32156.7,-1,1972.03,-1,0,0
1448,24793.3,-1,1876.47,-1,0,0
521,82609.7,junior,12838.36,-1,0,0
3132,19072.9,-1,1551.11,-1,1,0
3944,58534.5,-1,3985.56,-1,0,0
1427,53651.5,-1,3865.05,-1,0,0
1742,30485.6,-1,6862.3,-1,0,0
6400,13393.2,-1,4476.87,B,1,0
3486,45878.6,-1,1248.58,-1,0,0
4473,60686.3,-1,4698.63,C,0,0
2965,25688.2,-1,1879.65,-1,0,0
2301,69888.8,classic,5856.59,-1,0,0
2674,18327.6,-1,2587.97,-1,0,0
11,23187.4,-1,1097.72,-1,0,0
8533,41303.7,classic,9349.15,C,0,0
1089,14125.0,-1,3203.73,-1,0,0
5063,4765.2,-1,4624.44,-1,0,0
1257,60011.5,classic,5265.35,-1,0,0
990,86497.1,classic,5441.53,-1,0,0
1581,81327.4,classic,3398.67,-1,0,0
2424,32434.5,classic,13453.25,-1,0,0
917,56836.8,-1,2814.26,-1,0,0
2255,22652.3,-1,1017.08,-1,0,0
11362,38530.6,-1,2455.28,A,1,0
1796,53563.6,-1,4433.11,-1,0,0
2834,42262.6,classic,3304.35,-1,1,0
8114,47755.1,-1,3972.05,C,0,0
260,40815.8,-1,3115.77,-1,0,0
1749,70720.0,junior,11798.78,-1,0,0
4650,42051.6,-1,2549.01,C,0,0
336,56022.1,-1,5157.98,-1,0,0
308,40581.1,-1,2123.08,-1,0,0
319,78773.2,-1,5614.74,C,1,0
762,14299.4,-1,1986.85,-1,0,0
1142,25698.2,-1,1172.48,-1,0,0
3200,53351.4,-1,11972.0,-1,0,0
3646,76994.8,-1,8777.17,-1,0,0
1206,17150.8,-1,1947.63,-1,0,0
501,81774.5,-1,8934.97,C,0,0
2235,50619.3,-1,3419.43,-1,0,0
2487,39852.3,-1,1027.93,-1,1,0
10762,50909.7,-1,4517.34,C,0,0
3131,58808.1,junior,6068.58,-1,0,0
10520,28240.1,gold,9558.29,C,0,0
2515,42983.8,classic,7943.44,-1,0,0
2727,17771.8,-1,5531.83,-1,0,0
1756,79550.4,classic,5284.19,-1,0,0
2500,25339.1,-1,2645.02,-1,0,0
1426,23200.6,-1,1440.06,-1,0,0
602,18577.1,-1,1981.57,-1,0,0
3637,74335.9,-1,3031.27,A,0,0
2481,14900.0,-1,1950.0,-1,0,0
3080,24239.6,-1,1835.66,-1,0,0
2621,15649.0,-1,1862.13,-1,0,0
1238,42756.0,-1,1737.14,-1,0,0
10710,60746.6,-1,6437.38,-1,0,0
2871,27847.7,-1,2002.51,-1,0,0
1403,25214.2,-1,5027.53,-1,0,0
1629,30101.0,-1,1736.8,-1,0,0
9353,31661.4,-1,10228.64,C,0,0
820,65212.5,-1,3012.07,-1,0,0
3384,47146.8,-1,1743.68,-1,0,0
257,8843.6,-1,9852.14,-1,0,0
479,10905.8,-1,1075.75,-1,0,0
3764,33174.2,-1,1419.63,-1,0,0
155,19865.1,-1,2019.33,-1,0,0
3945,33745.8,-1,2108.33,-1,0,0
2157,23371.6,-1,4669.11,-1,0,0
2051,92531.9,gold,10883.34,D,0,0
3061,21258.0,-1,1051.38,-1,0,0
3111,38158.0,-1,5549.08,-1,0,0
1691,24089.7,-1,685.72,-1,0,0
1044,34230.3,classic,3566.93,-1,0,0
1945,51985.5,-1,7123.9,-1,0,0
9790,64329.5,classic,6215.95,C,1,0
9928,66212.2,-1,3055.71,C,0,0
2580,65427.5,-1,3060.17,C,0,0
1599,83178.7,classic,5704.85,-1,0,0
11079,101756.8,classic,11818.23,A,0,0
968,28294.5,-1,3766.03,-1,0,0
810,30465.1,-1,1435.18,-1,0,0
1760,51809.6,classic,995.51,-1,0,0
2550,96195.6,classic,2439.87,-1,1,0
3572,36257.3,-1,1826.73,-1,0,0
1030,47186.2,-1,1299.99,-1,0,0
487,103152.0,-1,9077.56,-1,0,0
3767,62224.3,classic,2821.15,-1,0,0
348,73104.9,classic,6685.81,-1,0,0
1867,87883.6,gold,9049.2,-1,0,0
2516,47060.7,-1,5196.76,C,0,0
3303,79432.7,-1,7407.91,-1,0,0
933,31212.6,-1,1811.29,-1,0,0
3229,14288.4,classic,6424.93,A,0,0
1700,93990.2,junior,6701.64,-1,0,0
2836,38401.9,junior,5988.12,-1,0,0
338,17531.3,-1,1334.28,-1,0,0
3148,29406.1,-1,1407.7,-1,0,0
1357,62788.2,-1,1180.7,-1,0,0
3772,43442.6,-1,6610.38,-1,0,0
486,105292.3,junior,2514.32,-1,0,0
1395,51689.3,-1,2159.92,-1,0,0
1341,17585.9,-1,1013.3,-1,0,0
9017,21412.9,-1,4334.43,D,0,0
10411,62005.0,gold,4920.88,A,1,0
2783,53336.5,classic,3124.5,-1,0,0
2015,24967.2,-1,2780.76,-1,0,0
2341,20453.2,-1,724.1,-1,0,0
565,42415.0,-1,1728.62,-1,0,0
337,57320.0,-1,9067.15,-1,0,0
3780,18951.2,-1,1466.94,-1,0,0
557,19494.7,-1,1013.93,-1,0,0
3490,10500.0,-1,2200.0,-1,0,0
3973,32200.3,-1,3764.21,-1,0,0
2043,15775.1,-1,2369.87,-1,0,0
2003,68333.5,-1,14063.19,-1,0,0
728,21518.0,-1,2242.61,-1,0,0
3970,55647.1,classic,9296.15,-1,0,0
8169,30328.7,-1,2439.8,C,0,0
452,76221.4,-1,6861.43,-1,0,0
3783,23123.0,-1,3071.96,-1,0,0
3189,17262.3,-1,5536.52,D,0,0
3689,85515.4,-1,9464.65,-1,0,0
2803,81416.8,classic,11398.97,-1,0,0
1901,20681.7,-1,5469.79,-1,0,0
3525,23182.0,-1,1963.82,-1,0,0
3320,21147.8,-1,974.92,-1,0,0
2851,14760.3,-1,3465.54,-1,0,0
2309,33593.3,-1,5137.32,-1,0,0
2437,17176.3,-1,735.15,-1,0,0
1825,58259.1,-1,2063.2,-1,0,0
253,106814.9,classic,7913.42,-1,0,0
474,35171.2,-1,1006.44,-1,0,0
633,19094.0,-1,1687.44,-1,0,0
2374,29082.3,-1,1160.23,-1,0,0
1104,50919.5,-1,4610.41,-1,0,0
2692,35932.6,-1,1902.16,-1,0,0
6927,50766.8,-1,7073.11,-1,0,0
924,19887.7,-1,994.35,-1,0,0
3305,13235.4,-1,1602.82,-1,0,0
2237,61914.1,classic,3681.65,-1,1,0
1917,21510.6,-1,1545.59,-1,0,0
1685,5961.7,classic,7599.08,-1,0,0
791,24632.9,-1,1647.32,-1,0,0
3858,36922.7,junior,2637.0,-1,0,0
5001,16017.3,-1,9611.05,A,0,0
1469,32531.5,-1,1924.12,-1,0,0
3476,51824.5,junior,3007.39,-1,0,0
8039,64749.6,classic,4465.1,A,1,0
3205,32121.5,-1,1354.39,-1,0,0
5477,95112.6,classic,10302.09,C,0,0
1212,16701.7,-1,2347.53,-1,0,0
2095,54892.5,junior,7500.54,-1,0,0
1137,20535.7,-1,1000.86,-1,0,0
2570,18285.5,-1,960.44,-1,0,0
3092,18129.7,-1,1655.57,-1,0,0
5661,12549.9,-1,11086.48,-1,0,0
809,39707.2,-1,6082.26,-1,0,0
522,26586.2,-1,2769.03,-1,0,0
2630,31713.0,-1,6959.37,-1,0,0
957,13037.5,-1,1287.27,-1,0,0
1682,38797.2,-1,2280.26,-1,0,0
3587,17818.4,-1,877.52,-1,0,0
4269,50095.2,-1,11301.95,-1,0,0
3338,49283.7,-1,5040.74,-1,0,0
3655,38264.0,-1,3230.36,-1,1,0
84,104121.3,-1,9548.77,-1,0,0
4439,33422.2,-1,2040.4,-1,0,0
4462,23778.7,-1,7678.12,B,0,0
3814,10800.0,-1,2160.0,-1,0,1
2780,44789.3,classic,5750.03,-1,0,0
3273,-6138.6,-1,13164.05,B,0,0
3559,60776.8,classic,4168.42,-1,0,0
3968,105315.0,-1,5996.46,-1,0,0
2159,54621.8,-1,5321.51,-1,0,0
849,-405.2,-1,7073.34,-1,0,0
2288,80621.5,-1,6055.95,-1,0,0
3051,53124.0,junior,7960.14,-1,1,0
946,33571.7,-1,6575.53,-1,0,0
2075,19826.3,-1,634.99,-1,0,0
8931,61173.8,classic,8361.4,C,0,0
9225,88862.1,-1,8867.77,C,0,0
3278,83193.5,-1,9203.96,-1,0,0
2811,32923.3,classic,12614.29,-1,0,0
1670,24321.8,-1,1094.42,-1,0,0
275,18097.2,-1,794.09,-1,0,0
1455,9076.4,-1,3086.13,-1,0,0
1311,17735.2,-1,4735.18,-1,0,0
6678,25588.1,-1,12592.19,C,0,0
145,62413.4,-1,2710.3,-1,0,0
312,60277.1,-1,3657.27,-1,0,0
2233,44104.7,-1,1826.39,-1,0,0
3530,14470.9,-1,1932.11,-1,0,0
7828,53421.2,-1,3135.75,-1,0,0
9024,37016.0,-1,3632.98,C,0,0
1711,25731.6,-1,898.28,-1,1,0
2223,13789.5,-1,1619.15,-1,0,0
646,19443.7,-1,3240.62,-1,0,0
2548,31801.8,-1,2852.98,-1,0,0
2567,23978.5,-1,1433.26,-1,0,0
2153,64031.2,classic,5520.8,A,1,0
1243,110553.1,junior,4946.34,-1,0,0
3238,58086.2,-1,5114.18,-1,0,0
954,31031.7,-1,1382.53,-1,1,0
9633,6892.4,-1,7634.01,D,0,0
2716,40086.3,classic,5143.55,-1,0,0
1580,32372.4,classic,9276.99,C,0,0
1483,58298.6,-1,2224.63,-1,0,0
1263,73584.3,-1,10973.37,-1,0,0
3966,26192.2,-1,1295.4,-1,0,0
3937,28022.8,-1,1830.08,-1,0,0
1591,68108.1,classic,7326.9,-1,1,0
658,28794.8,-1,1513.89,-1,0,0
3638,91834.2,-1,9340.91,-1,0,0
2605,38852.2,-1,2359.54,-1,0,0
3661,28679.8,-1,1746.09,-1,0,0
2686,16426.2,-1,1972.22,-1,0,0
2944,46469.7,-1,2019.71,-1,0,0
4994,32733.6,-1,8074.72,C,0,0
3949,27296.1,junior,4987.95,-1,0,0
332,25840.1,-1,1383.41,-1,0,0
69,63471.3,-1,2997.7,-1,0,0
3673,15797.0,-1,1208.0,-1,0,0
5267,45836.7,-1,9467.71,D,0,0
3170,43383.4,-1,2740.64,-1,0,0
1632,42316.2,-1,15243.94,-1,0,0
2143,29590.9,junior,5390.53,C,0,0
1227,23639.8,classic,2657.89,-1,1,0
204,25127.7,-1,870.85,-1,0,0
1093,39716.4,-1,10419.47,C,0,0
1486,65355.3,classic,4835.54,-1,1,0
4253,59652.8,classic,11396.84,-1,0,0
1196,68613.2,-1,11333.48,-1,0,0
3442,22461.8,-1,1028.82,-1,0,0
9051,23093.6,-1,4493.63,-1,0,0
3373,36595.4,-1,5361.54,-1,0,0
1036,78261.7,classic,6624.87,-1,0,0
3727,78671.5,junior,2811.83,-1,1,0
2844,88165.1,-1,7626.93,-1,0,0
10297,77686.6,classic,5989.16,C,0,0
3755,30272.6,-1,11395.44,-1,0,0
1298,40976.0,-1,3574.38,-1,0,0
1139,89444.7,-1,7485.16,-1,1,0
660,79330.4,classic,3690.66,-1,0,0
335,29041.3,-1,1591.95,-1,0,0
412,63576.5,classic,7197.96,-1,0,0
2863,51414.9,-1,2746.06,-1,0,0
2274,48615.5,-1,1900.96,-1,0,0
2522,17433.1,-1,6303.35,-1,0,0
4981,15770.4,-1,5668.95,C,0,0
771,35264.5,-1,4781.49,-1,0,0
3832,16281.7,-1,2183.99,-1,0,0
1508,32066.6,-1,11608.63,-1,0,0
3784,39012.4,-1,2092.11,-1,0,0
9645,26525.3,-1,8065.73,C,0,0
3947,28188.3,-1,5006.26,-1,0,0
2416,6809.1,-1,5957.92,-1,0,0
2243,32456.8,-1,3347.63,-1,0,0
3993,82138.2,-1,5652.57,-1,0,0
2225,17415.5,-1,1410.4,-1,0,0
1759,62708.7,-1,2439.09,-1,0,0
2207,36885.8,-1,8932.07,-1,0,0
3803,24568.0,-1,2960.18,-1,0,0
2754,75483.2,-1,9076.06,C,0,0
3009,22829.2,-1,1574.9,-1,0,0
314,25365.0,-1,9180.15,C,0,0
554,24666.5,junior,2421.63,-1,0,0
2217,23700.0,-1,2105.88,-1,0,0
262,22600.0,-1,1830.0,-1,0,0
2214,43944.1,-1,5118.49,-1,0,0
976,54666.2,-1,6212.71,-1,0,0
1439,19493.5,-1,1006.28,-1,0,0
417,12244.2,classic,11376.99,-1,0,0
3084,69241.4,-1,5998.51,D,0,0
4204,14683.1,-1,4274.48,-1,0,0
9504,17756.8,classic,11057.41,C,0,0
414,65463.5,-1,5258.65,-1,0,0
4424,80012.8,-1,3251.72,-1,0,0
3389,46016.1,-1,10721.08,-1,0,0
2106,26879.5,-1,3980.41,A,0,0
355,21764.3,-1,3416.48,-1,0,0
2702,42698.6,classic,6485.18,-1,0,0
11054,53050.4,-1,5033.75,C,0,0
10558,77453.2,classic,7182.78,-1,0,0
1859,20148.8,-1,2011.42,-1,0,0
2109,103989.4,-1,3897.92,-1,0,0
6512,13944.1,-1,3487.42,-1,0,0
1963,81415.1,gold,6091.54,-1,0,0
1977,38707.9,-1,3315.46,-1,0,0
5181,24099.0,-1,5516.83,C,0,0
1791,24274.7,-1,4021.11,-1,0,0
2635,49725.2,classic,9874.08,-1,0,0
1623,42910.9,-1,7048.42,-1,0,0
4293,50935.8,-1,10989.32,C,0,0
4851,98264.4,-1,9841.36,A,0,0
2774,24064.5,-1,2258.34,-1,0,0
2469,20276.0,-1,1071.95,-1,0,0
3931,63891.7,junior,7156.27,-1,0,0
2348,27178.3,-1,4095.74,-1,0,0
218,25468.7,-1,14858.91,-1,0,0
804,71506.3,classic,2005.76,-1,0,0
923,29654.7,-1,1560.88,-1,0,0
1744,24164.6,-1,1883.06,-1,0,0
2890,43358.3,-1,5637.21,-1,0,0
1233,13134.9,-1,1147.43,-1,0,0
2719,18067.1,-1,1809.61,-1,0,0
516,30155.1,-1,2063.96,-1,0,0
2551,79773.3,-1,9044.5,-1,0,0
2499,40490.6,-1,1597.96,-1,1,0
2893,21735.4,-1,782.55,-1,0,0
1922,53902.6,classic,7098.48,-1,0,0
264,35403.6,-1,2375.96,-1,0,0
3890,50591.3,-1,3194.98,-1,0,0
6686,21735.1,-1,8280.3,C,0,0
3519,31872.4,-1,1854.48,-1,0,0
3597,25470.7,classic,10550.8,-1,0,0
1611,61868.9,classic,2799.29,-1,0,0
2230,31806.1,-1,1596.14,-1,0,0
3933,14027.7,-1,4784.1,-1,0,0
2212,28742.6,-1,1792.18,-1,0,0
1964,15713.0,-1,1987.13,-1,0,0
4999,72645.9,classic,5818.74,C,0,0
8680,23169.6,-1,3839.38,C,0,0
1612,45573.7,-1,8284.7,-1,0,0
2390,20431.1,-1,9226.66,-1,0,0
2600,84167.6,gold,13641.01,-1,0,0
1737,44518.5,-1,3142.75,-1,0,0
2993,14904.8,classic,10700.94,-1,0,0
2753,32257.4,-1,5570.39,C,0,0
2409,70404.8,classic,2970.21,-1,0,0
949,51863.4,-1,4775.87,-1,0,0
3468,84172.9,-1,2431.38,-1,0,0
3979,29283.6,-1,3398.77,-1,0,0
296,14050.3,-1,1543.15,-1,0,0
1836,50069.7,-1,4036.95,-1,0,0
1111,44851.2,-1,6440.72,-1,0,0
3680,30139.6,-1,1378.74,-1,0,0
1916,63095.9,-1,2525.83,-1,0,0
2473,22547.5,-1,697.76,-1,0,0
390,109621.4,classic,15049.66,-1,0,0
3439,70903.8,-1,5523.26,-1,0,0
7594,33623.0,-1,4435.6,C,1,0
3578,84695.2,classic,3690.55,-1,0,0
2226,38897.9,-1,4635.74,-1,0,0
466,60700.0,-1,1833.33,-1,0,0
3335,26903.3,-1,1122.99,-1,0,0
620,12100.0,-1,2225.0,-1,0,0
2074,64199.6,-1,5772.11,-1,0,0
1380,68911.5,-1,5343.46,-1,0,0
2304,25859.4,-1,10858.41,-1,0,0
3754,77383.8,-1,3689.55,A,1,0
1102,52603.6,-1,2365.58,-1,0,0
55,20988.2,-1,1633.85,-1,0,0
2403,19731.5,-1,1930.03,-1,0,0
1732,64838.4,classic,7280.7,-1,0,0
3721,19813.5,-1,794.24,-1,0,0
184,67050.3,-1,7201.33,-1,0,0
691,22455.7,-1,2131.34,-1,0,0
10233,27021.1,-1,3570.32,C,1,0
3358,22218.3,-1,759.37,-1,0,0
4,33720.7,-1,1310.95,-1,0,0
3151,107238.7,classic,2491.6,-1,0,0
2017,13974.0,-1,1464.48,-1,0,0
2804,55501.2,-1,2567.33,-1,0,0
1310,17236.5,-1,2849.69,-1,0,0
3016,46276.3,-1,4461.11,-1,0,0
827,28959.1,-1,1045.16,-1,0,0
959,24144.7,-1,1219.86,-1,0,0
1585,30317.1,-1,3582.32,-1,0,0
590,59026.9,-1,5272.68,-1,0,0
3924,24388.4,-1,1650.98,-1,0,0
2772,73508.5,-1,3918.93,-1,0,0
1962,104343.2,-1,8169.21,-1,1,0
10478,31106.7,-1,10968.95,C,0,0
5692,34718.3,-1,4975.29,-1,0,0
1265,43444.6,-1,2053.05,-1,0,0
167,49339.2,classic,14655.84,-1,0,0
2187,108556.3,-1,11349.6,A,0,0
3079,19307.0,-1,919.67,-1,0,0
3286,38063.2,-1,10013.04,-1,0,0
230,11813.2,-1,3555.49,-1,1,0
3193,15655.0,-1,5739.1,-1,0,0
5593,62671.2,classic,9433.91,A,0,0
4088,14924.4,-1,4969.49,-1,1,0
3409,15747.5,-1,1943.84,-1,0,0
1216,21111.0,-1,1496.78,-1,0,0
2491,26315.7,-1,1767.23,-1,0,0
2498,43483.1,-1,2983.9,-1,0,0
3366,50363.0,classic,3260.68,-1,0,0
936,22884.6,-1,1160.12,-1,0,0
856,42626.1,classic,2328.02,-1,1,0
718,43652.8,classic,6637.1,A,1,0
3698,22344.9,-1,1900.0,-1,0,0
3462,39784.7,-1,2345.82,-1,0,0
3881,33206.2,-1,2048.05,-1,0,0
3709,52144.7,classic,1966.5,-1,1,0
1349,16248.3,-1,1643.41,-1,0,0
1886,49269.6,-1,6310.18,C,0,0
1897,24587.0,-1,9190.4,-1,1,0
1564,39405.3,-1,2595.38,-1,0,0
2062,35804.7,classic,7186.22,A,0,0
141,54877.8,-1,5999.86,-1,1,0
1763,63631.9,classic,5301.13,-1,0,0
